Locality,Type of property,Subtype of property,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,State of the building,Code Immoweb,Type of Sale,
8300 — Knokke-Heist,Apartment,,649500,93,1,0,0,0,,,,2,1,Good,20044769,No,
1180 — Uccle,,Penthouse,695000,130,1,1,0,22,,,,2,1,As new,20161996,No,
8400 — Oostende,Apartment,,710000,110,1,0,0,0,,,,,0,Good,11194421,No,
8620 — Nieuwpoort,Apartment,,720000,100,1,1,0,0,,,,,0,,20207016,No,
8300 — Knokke-Heist,Apartment,,765000,81,0,0,0,0,,,,,0,As new,20118407,No,
8400 — Oostende,Apartment,,825000,116,1,0,0,0,,,,,0,As new,20005000,No,
8300 — Knokke-Heist,Apartment,,845000,82,0,0,0,0,,,,,0,Good,11489812,No,
1050 — Ixelles,Apartment,,980000,141,1,0,0,3,,,,3,1,As new,11396725,No,
9185 — WACHTEBEKE,Apartment,,1020000,530,1,0,0,15,,,,2,0,,20119215,No,
1050 — Ixelles,,Duplex,1050000,170,1,1,0,0,115,115,,2,0,As new,20121640,"('Under option', 'No')",
8300 — Knokke,Apartment,,1075000,79,0,0,0,0,,,,,0,Just renovated,11466505,No,
8301 — Heist-aan-Zee,Apartment,,1190000,96,0,1,0,10,,,,,0,Good,20191696,No,
8300 — Knokke,Apartment,,1195000,140,0,1,0,0,,,,,0,Good,11024587,No,
9000 — GENT,Apartment,,1299000,200,1,0,1,0,,,,2,0,,20071698,No,
8300 — Knokke-Heist,Apartment,,1335000,95,1,1,0,15,,,,2,1,As new,20119949,No,
1150 — Woluwe-Saint-Pierre,Apartment,,1450000,280,1,1,0,40,,,,,1,Just renovated,20147461,No,
8300 — Knokke,Apartment,,2500000,115,0,0,0,0,,,,,0,As new,20160399,No,
8450 — Bredene,,Duplex,172000,73,1,1,0,0,,,,,0,Good,20265026,No,
9900 — Eeklo,Apartment,,185000,,0,0,0,0,,,,,0,Just renovated,20265183,No,
4000 — LIÈGE,Apartment,,199000,104,1,0,0,0,,,,2,0,Just renovated,20269000,No,
9300 — Aalst,,Penthouse,549000,205,1,1,0,0,,,,3,1,As new,20253744,No,
8400 — Oostende,Apartment,,175000,81,1,1,0,0,,,,4,1,Good,20264588,No,
8000 — Brugge,Apartment,,259000,63,1,1,0,11,,,,3,1,As new,20268657,No,
,,,,0,0,0,0,,,,,0,,,,,
1040 — ETTERBEEK,Apartment,,339000,68,1,0,0,16,,,,2,0,As new,20279854,No,
8450 — Bredene,Apartment,,265000,72,1,1,0,9,,,,3,0,Good,20286636,No,
2018 — Antwerpen,Apartment,,410000,85,0,0,0,0,,,,2,0,As new,20286403,No,
9070 — Heusden,Apartment,,495000,250,1,1,0,32,,,,2,0,As new,20287389,No,
2950 — Kapellen,,Ground,155000,53,0,1,0,15,,,,2,0,To be done up,20302118,No,
2140 — Antwerpen Borgerhout,Apartment,,229000,80,1,0,0,0,,,,,0,Good,20301257,No,
1200 — WOLUWE-SAINT-LAMBERT,Apartment,,335000,105,1,0,0,4,,,,2,0,,20304490,No,
9160 — Lokeren Eksaarde,,Duplex,349000,140,1,0,0,12,,,,,0,As new,20302841,No,
1420 — Braine-L'Alleud,Apartment,,431000,138,0,1,0,21,,,,4,1,,20301745,No,
1180 — Uccle,Apartment,,990000,187,1,1,0,40,,,,3,1,As new,20301388,No,
8370 — Blankenberge,Apartment,,160000,47,0,1,0,0,,,,,0,Good,20258477,No,
8310 — Brugge,,Service,128000,,0,0,0,0,,,,,0,Good,20316276,No,
1070 — Anderlecht,Apartment,,285000,97,0,1,0,6,,,,2,1,As new,20271228,"('Under option', 'No')",
2610 — Antwerpen,Apartment,,325000,92,1,0,0,5,,,,1,1,As new,20302845,No,
,,,,0,0,0,0,,,,,0,,,,,
2018 — Antwerpen,Apartment,,475000,116,0,0,0,8,,,,,0,Good,20309685,No,
8300 — Knokke-Heist,Apartment,,695000,89,0,0,0,0,,,,,0,As new,20309596,No,
8300 — Knokke-Heist,Apartment,,495000,,1,0,0,0,,,,2,1,Just renovated,20174649,No,
1190 — Forest,,Ground,175000,46,1,1,0,0,,,,2,1,To be done up,20179342,No,
5100 — Jambes,Apartment,,329000,124,1,1,0,10,,,,2,0,,20295256,No,
9880 — Aalter,,Ground,339000,95,1,0,0,5,100,100,,2,1,Just renovated,20293988,No,
1200 — Woluwe-Saint-Lambert,,Flat,145000,34,1,1,0,6,,,,,1,To renovate,20261252,"('Under option', 'No')",
1060 — Saint-Gilles,,Duplex,169000,50,1,1,0,0,,,,2,0,Good,20256674,"('Under option', 'No')",
1060 — Saint-Gilles,,Ground,175000,65,0,1,0,0,,,,2,1,,20273959,No,
3010 — Leuven,,Kot,185000,21,1,1,0,0,,,,4,1,As new,20179082,No,
6840 — Neufchâteau,Apartment,,188000,108,1,1,0,8,50,50,,,1,Good,20269148,No,
1083 — Ganshoren,Apartment,,199000,83,1,1,0,8,,,,2,1,Good,20199433,"('Under option', 'No')",
1190 — Forest,Apartment,,220000,98,0,1,0,15,,,,4,1,,20278737,No,
1030 — Schaarbeek,Apartment,,229000,69,1,1,0,0,,,,2,1,Good,20210675,No,
1050 — Ixelles,Apartment,,229000,61,0,1,0,0,,,,2,1,,20265416,"('Under option', 'No')",
1140 — Evere,,Flat,235000,42,1,1,0,0,,,,3,1,,20255342,No,
1410 — Waterloo,Apartment,,235000,65,1,1,0,6,,,,2,0,To be done up,20163710,"('Under option', 'No')",
2640 — Mortsel,Apartment,,235000,101,1,0,0,0,,,,2,1,Good,20221793,No,
1060 — Saint-Gilles,Apartment,,245000,76,1,1,0,4,,,,,1,Good,20256876,No,
,,,,0,0,0,0,,,,,0,,,,,
1050 — Ixelles,,Ground,249000,60,0,1,0,0,60,60,,2,1,,20265394,"('Under option', 'No')",
1000 — BRUXELLES,Apartment,,265000,64,1,1,0,0,,,,2,0,,20283261,No,
1120 — Bruxelles,Apartment,,270000,100,0,1,0,3,,,,2,0,To renovate,20232020,No,
1120 — Bruxelles,Apartment,,279000,100,1,1,1,8,,,,2,0,Good,20137159,No,
1050 — Ixelles,,Duplex,285000,71,0,1,0,0,,,,2,1,,20257991,No,
1083 — Ganshoren,Apartment,,295000,90,1,0,0,6,,,,,0,As new,20280763,No,
1000 — Brussel,Apartment,,299000,90,1,1,0,0,,,,4,1,As new,20212924,No,
2000 — Antwerpen,Apartment,,301000,51,1,1,0,8,,,,4,1,As new,20208571,No,
1000 — Bruxelles,Apartment,,310000,74,1,1,0,0,,,,2,1,Good,20210489,No,
5100 — Jambes,,Duplex,314000,117,1,1,0,6,,,,2,1,As new,20278010,No,
5100 — Jambes,,Duplex,314000,117,1,1,0,6,,,,2,1,As new,20277784,No,
,,,,0,0,0,0,,,,,0,,,,,
1030 — Schaerbeek,Apartment,,349000,94,0,1,0,4,,,,2,1,,20259075,No,
9000 — Gent,,Service,360000,81,0,0,0,10,,,,,0,Good,20274960,No,
2320 — Hoogstraten,Apartment,,375000,140,0,0,0,0,,,,,0,Good,20245405,No,
1932 — Zaventem,Apartment,,399000,80,1,1,0,24,,,,2,1,As new,20274815,No,
1040 — Etterbeek,Apartment,,449000,120,1,0,0,4,,,,2,1,Good,20223872,No,
,,,,0,0,0,0,,,,,0,,,,,
1050 — Ixelles,Apartment,,495000,70,1,1,0,13,,,,2,1,Good,20258203,No,
8400 — Oostende,,Duplex,495000,125,1,0,0,1,,,,2,1,As new,20275645,No,
2000 — Antwerpen,,Duplex,525000,128,0,0,0,10,,,,,0,As new,20257957,No,
8500 — Kortrijk,Apartment,,595000,142,0,0,0,0,,,,,0,As new,20232131,No,
1050 — Ixelles,,Duplex,649000,161,0,1,0,0,,,,2,1,,20225911,No,
1050 — Elsene,Apartment,,795000,,1,1,0,16,,,,4,0,Good,20219570,No,
5590 — Ciney,,Ground,150000,58,0,0,0,5,,,,,0,Good,20299043,No,
2950 — Kapellen,,Ground,210000,57,1,1,0,0,,,,,0,Good,20298943,No,
9400 — Ninove,Apartment,,355000,115,0,1,0,0,,,,,0,Good,20297931,No,
9400 — Ninove,Apartment,,355000,115,0,1,0,0,,,,,0,Good,20297924,No,
9400 — Ninove,Apartment,,355000,115,0,1,0,0,,,,,0,Good,20297922,No,
4802 — Heusy,Apartment,,415000,150,1,1,0,11,,,,3,1,Good,20300486,No,
8300 — Knokke-Heist,,Penthouse,860000,102,1,1,0,33,,,,2,1,Good,20298169,No,
2100 — Antwerpen,Apartment,,189000,85,1,0,0,0,,,,2,1,Good,11348838,No,
9340 — Lede,Apartment,,235000,90,1,1,0,12,,,,3,0,Good,20244546,"('Under option', 'No')",
9051 — Sint-Denijs-Westrem,Apartment,,247000,56,0,0,0,0,4,4,,,0,,20312914,No,
9051 — Gent,Apartment,,247000,56,0,0,0,0,4,4,,,0,,20312913,No,
2230 — Herselt,Apartment,,310000,114,0,1,0,0,,,,4,0,,20315002,No,
9620 — Zottegem,Apartment,,445000,,1,1,0,24,,,,,0,Good,20314334,No,
8300 — KNOKKE,Apartment,,690000,77,1,0,0,0,,,,2,0,,20265658,No,
1070 — Anderlecht,Apartment,,258000,88,0,0,1,16,,,,2,1,As new,20305388,No,
1000 — BRUXELLES,Apartment,,380000,85,1,0,0,4,,,,2,0,,20281986,No,
8370 — Blankenberge,Apartment,,599000,133,1,1,0,13,,,,3,1,As new,20225927,No,
1820 — Steenokkerzeel,,Duplex,429000,243,1,1,0,11,,,,2,1,As new,20308127,No,
8300 — Knokke-Heist,Apartment,,739000,,0,1,0,0,,,,,0,As new,20261656,No,
8300 — Knokke-Heist,Apartment,,1125000,80,1,0,0,0,,,,,1,Just renovated,20103257,No,
1020 — Bruxelles,Apartment,,445000,220,1,0,0,0,,,,2,1,As new,20162492,No,
1200 — Woluwe-Saint-Lambert,Apartment,,325000,110,1,1,0,18,,,,2,1,To renovate,20203138,"('Under option', 'No')",
5500 — Dinant,Apartment,,164000,85,0,0,0,0,,,,,0,Just renovated,20297701,No,
,,,,0,0,0,0,,,,,0,,,,,
9000 — Gent,Apartment,,240000,80,0,0,0,0,,,,,0,Good,20295248,No,
9040 — Sint-amandsberg,Apartment,,240000,80,0,0,0,0,,,,,0,Good,20295600,No,
2800 — Mechelen,Apartment,,319000,95,1,1,0,0,,,,,1,Good,20294357,"('Under option', 'No')",
3090 — Overijse,,Duplex,495000,183,1,1,0,42,,,,2,1,As new,20296553,No,
5580 — ROCHEFORT,Apartment,,145000,131,1,0,0,0,,,,2,0,,20313462,No,
1190 — Forest,,Ground,199000,60,1,1,0,0,,,,2,1,Good,20232196,"('Under option', 'No')",
3500 — Hasselt,,Penthouse,345000,92,1,1,0,0,,,,2,1,,20311169,No,
2018 — Antwerpen,Apartment,,396000,182,1,0,0,0,,,,2,0,,20312653,No,
1330 — Rixensart,,Triplex,430000,140,0,1,0,0,100,100,,3,0,Good,20311527,No,
1200 — Woluwe-Saint-Lambert,,Penthouse,599000,139,1,1,0,16,,,,3,1,As new,20311460,No,
1070 — Anderlecht,Apartment,,219000,85,0,1,0,0,,,,2,1,Good,20269770,"('Under option', 'No')",
1000 — Bruxelles,Apartment,,215000,55,1,0,0,2,,,,,0,To be done up,20131726,No,
8400 — Oostende,Apartment,,259000,101,1,1,0,10,,,,2,1,Good,20289067,No,
1420 — BRAINE-L'ALLEUD,Apartment,,315000,80,1,0,0,3,,,,2,0,Just renovated,20291355,"('Under option', 'No')",
3140 — Keerbergen,,Duplex,499000,123,0,0,0,23,,,,,0,Good,20308593,No,
1050 — Ixelles,,Ground,995000,155,0,0,0,22,170,170,,2,0,As new,20307368,No,
6000 — CHARLEROI,Apartment,,95000,59,1,0,0,0,,,,,0,To renovate,20146241,"('Under option', 'No')",
8420 — Wenduine,,Flat,95000,40,1,0,0,0,,,,2,0,Good,20224619,No,
,,,,0,0,0,0,,,,,0,,,,,
8370 — Blankenberge,Apartment,,115000,50,0,1,0,0,,,,,0,To renovate,20043810,No,
8780 — OOSTROZEBEKE,Apartment,,115000,88,0,0,0,0,,,,2,0,Good,20223118,No,
8434 — Westende,Apartment,,122000,25,0,1,0,0,,,,,0,Good,20214529,No,
1160 — Oudergem,,Service,135000,39,1,1,0,0,,,,2,1,Good,11400029,No,
,,,,0,0,0,0,,,,,0,,,,,
8370 — Blankenberge,Apartment,,145000,81,0,1,0,0,,,,,0,To be done up,20021357,No,
2600 — BERCHEM,,Flat,159000,45,1,0,0,8,,,,,0,Good,20246461,No,
5000 — NAMUR,Apartment,,165000,57,1,0,0,0,,,,3,0,Good,20209847,No,
2170 — Antwerpen,Apartment,,169000,72,1,0,0,0,,,,2,1,Good,20092707,No,
4500 — HUY,Apartment,,169000,84,1,0,0,4,,,,3,0,Good,11456899,"('Under option', 'No')",
8370 — Blankenberge,Apartment,,169000,90,0,1,0,0,,,,,0,Good,11106491,No,
6220 — FLEURUS,Apartment,,175000,75,1,0,0,0,,,,,0,Just renovated,11453960,No,
8620 — Nieuwpoort,,Flat,185000,30,1,0,0,0,,,,,0,,20008732,No,
9200 — SINT-GILLIS-DENDERMONDE,Apartment,,189000,142,0,0,0,0,,,,,0,,20081264,"('Under option', 'No')",
9880 — Aalter,Apartment,,190000,84,0,0,0,0,,,,,0,Good,20139526,No,
1060 — Saint-Gilles,,Flat,195000,50,1,1,0,0,,,,2,1,Good,10530309,"('Under option', 'No')",
,,,,0,0,0,0,,,,,0,,,,,
2140 — Borgerhout,Apartment,,197000,93,0,0,0,14,,,,,0,,20235391,No,
8790 — WAREGEM,Apartment,,198000,90,0,0,0,0,,,,3,0,Good,11165484,No,
7331 — BAUDOUR,Apartment,,199000,71,1,0,0,0,,,,,0,,20159955,No,
1080 — Molenbeek-Saint-Jean,Apartment,,209000,86,1,1,0,0,,,,2,1,Good,20055200,"('Under option', 'No')",
8430 — Middelkerke,Apartment,,209000,45,0,0,0,0,,,,,0,,20160118,No,
8620 — Nieuwpoort,Apartment,,210000,64,0,0,0,0,,,,,0,Good,11326348,No,
1000 — Brussel,Apartment,,215000,54,0,1,0,0,,,,,0,Good,20217483,No,
2140 — ANTWERPEN,Apartment,,219000,100,0,0,0,9,,,,2,0,Good,20212683,No,
4000 — Rocourt,,Ground,219000,68,1,0,0,28,,,,,1,Good,20145351,"('Under option', 'No')",
4020 — LIÈGE,Apartment,,219000,94,0,0,0,0,,,,,0,Good,20014828,No,
4430 — Ans,,Ground,219000,68,1,0,0,28,,,,,1,Good,20145353,"('Under option', 'No')",
8434 — Westende,Apartment,,219000,50,0,1,0,0,,,,,0,Good,20224982,No,
7000 — Mons,Apartment,,220000,124,1,0,0,0,,,,,1,Good,20204543,No,
8400 — Oostende,Apartment,,220000,79,0,1,0,0,,,,,0,,20109313,No,
8430 — Middelkerke,Apartment,,225000,50,0,1,0,0,,,,,0,,11331339,No,
8400 — Oostende,Apartment,,220000,79,0,1,0,0,,,,,0,,20109313,No,
8430 — Middelkerke,Apartment,,225000,50,0,1,0,0,,,,,0,,11331339,No,
,,,,0,0,0,0,,,,,0,,,,,
9000 — GENT,,Flat,229000,41,1,0,0,0,,,,,0,,20250603,No,
1790 — Affligem,,Duplex,239000,70,1,1,0,0,,,,2,0,Good,20030021,"('Under option', 'No')",
8301 — Heist-aan-Zee,Apartment,,239000,51,1,1,0,0,,,,,0,,11351111,No,
1348 — Ottignies-Louvain-la-Neuve,,Flat,240000,25,1,1,0,0,,,,3,1,As new,20258084,No,
9051 — SINT-DENIJS-WESTREM,,Service,240000,,1,0,0,0,,,,2,0,Good,10721576,No,
9051 — SINT-DENIJS-WESTREM,Apartment,,240000,,1,0,0,0,,,,2,0,Good,10721573,No,
2150 — Borsbeek,Apartment,,243000,80,1,0,0,7,,,,2,1,As new,20193906,"('Under option', 'No')",
,,,,0,0,0,0,,,,,0,,,,,
9120 — Beveren,Apartment,,249000,65,1,1,0,2,,,,2,1,As new,20048692,"('Under option', 'No')",
9160 — LOKEREN,Apartment,,249000,,1,0,0,3,,,,2,0,Good,20251456,No,
2100 — DEURNE,Apartment,,249500,106,1,0,0,0,,,,2,0,As new,20251232,No,
1080 — MOLENBEEK-SAINT-JEAN,Apartment,,250000,70,0,0,0,0,,,,2,0,Good,20234124,No,
1050 — Elsene,Apartment,,255000,67,1,1,0,0,,,,2,1,As new,11442351,"('Under option', 'No')",
8434 — Westende,Apartment,,259000,76,0,1,0,0,,,,,0,Just renovated,20239995,No,
8000 — Brugge,Apartment,,264000,12,128,0,1,0,0,,,,,0,Good,20192976,No
1050 — Ixelles,Apartment,,265000,70,1,1,0,3,,,,2,1,To be done up,20008306,"('Under option', 'No')",
6791 — ATHUS,Apartment,,265000,150,1,0,0,0,,,,,0,Just renovated,11425250,No,
9400 — Ninove,,Duplex,265000,128,0,1,0,12,,,,,0,Good,20151094,"('Under option', 'No')",
6792 — HALANZY,Apartment,,270000,95,1,0,0,60,,,,,0,Good,11484491,No,
8620 — Nieuwpoort,Apartment,,279000,102,1,0,0,0,,,,,0,,10926739,"('Under option', 'No')",
1830 — Machelen (1830),Apartment,,285000,80,1,1,0,0,,,,,0,Good,20207097,"('Under option', 'No')",
4400 — FLÉMALLE,,Loft,285000,250,1,0,0,90,,,,4,0,Good,20112378,"('Under option', 'No')",
1180 — Uccle,Apartment,,290000,,1,1,0,3,,,,2,1,Good,11128760,"('Under option', 'No')",
1140 — Evere,Apartment,,295000,68,1,1,0,18,,,,2,1,As new,20067082,"('Under option', 'No')",
9032 — Wondelgem,Apartment,,295000,99,1,0,0,4,,,,,0,,11248015,No,
9400 — Ninove,,Penthouse,295000,97,1,1,0,80,,,,2,0,Good,20045720,"('Under option', 'No')",
8434 — Westende,Apartment,,298000,77,0,1,0,0,,,,,0,Just renovated,20213636,No,
8434 — Westende,Apartment,,298000,77,0,1,0,0,,,,,0,Just renovated,20213636,No,
6700 — ARLON,Apartment,,299000,125,1,0,0,0,,,,4,0,Good,11088111,"('Under option', 'No')",
9800 — Deinze,,Duplex,309000,92,1,1,0,6,,,,2,0,Good,20203058,No,
1000 — Bruxelles,Apartment,,315000,97,1,0,0,0,,,,2,1,As new,11287727,No,
1070 — Anderlecht,Apartment,,325000,94,1,1,0,15,,,,2,1,As new,20054050,"('Under option', 'No')",
8430 — MIDDELKERKE,Apartment,,325000,76,1,0,0,0,,,,2,0,To renovate,20187675,"('Under option', 'No')",
9991 — Adegem,Apartment,,325000,115,0,1,0,21,,,,,0,Good,20242892,"('Under option', 'No')",
8820 — Torhout,,Penthouse,329000,100,1,0,0,6,,,,,1,Good,20243896,No,
,,,,0,0,0,0,,,,,0,,,,,
2640 — MORTSEL,Apartment,,332800,95,0,0,0,13,,,,3,0,Good,20187087,No,
8370 — Blankenberge,Apartment,,339000,116,0,0,0,18,,,,,0,Good,11227913,No,
9000 — Gent,Apartment,,339000,63,0,0,0,0,,,,2,0,Good,20229799,No,
1000 — Brussel,Apartment,,340000,74,1,1,0,0,,,,2,0,Just renovated,11428744,No,
1000 — Brussel,Apartment,,340000,60,1,1,0,15,,,,2,0,Just renovated,11428733,No,
8430 — MIDDELKERKE,Apartment,,340000,70,1,1,0,0,,,,2,0,Good,11383652,No,
1000 — Bruxelles,Apartment,,345000,67,1,1,0,6,,,,2,1,As new,20159008,"('Under option', 'No')",
1140 — Evere,Apartment,,349000,116,1,1,0,7,,,,2,1,As new,11310223,"('Under option', 'No')",
1150 — Woluwe-Saint-Pierre,Apartment,,349000,115,1,1,0,9,,,,2,1,To be done up,11430518,"('Under option', 'No')",
1150 — Woluwe-Saint-Pierre,Apartment,,350000,90,1,1,0,12,,,,,1,As new,20016594,"('Under option', 'No')",
8430 — MIDDELKERKE,Apartment,,350000,73,1,1,0,0,,,,,0,Good,10956233,No,
8434 — Westende,Apartment,,355000,93,1,0,0,0,,,,,0,,20207490,No,
8301 — Heist-aan-Zee,Apartment,,365000,89,0,1,0,0,,,,,0,,20235388,No,
8430 — MIDDELKERKE,Apartment,,365000,58,1,1,0,0,,,,2,0,Good,10265894,No,
1970 — Wezembeek-Oppem,Apartment,,370000,95,1,1,0,13,,,,3,1,Good,20056418,"('Under option', 'No')",
1000 — BRUXELLES,Apartment,,375000,82,1,1,0,15,,,,2,1,Good,20192628,"('Under option', 'No')",
1000 — Brussel,Apartment,,375000,74,1,1,0,0,,,,2,0,Just renovated,11228249,No,
1200 — Woluwe-Saint-Lambert,Apartment,,375000,121,1,1,0,12,,,,2,1,Good,11416274,"('Under option', 'No')",
2930 — Brasschaat,,Ground,375000,130,1,0,0,10,,,,2,0,,20113330,No,
8370 — Blankenberge,Apartment,,385000,81,1,1,0,0,,,,,0,As new,11158603,No,
1050 — Ixelles,,Duplex,390000,70,1,0,0,12,,,,,0,Good,20149567,No,
6700 — ARLON,,Duplex,390000,109,1,0,0,10,,,,2,0,As new,20198183,No,
8300 — Knokke,Apartment,,395000,59,0,1,0,0,,,,,0,To renovate,10467228,No,
1070 — Anderlecht,Apartment,,410000,163,1,1,0,0,,,,2,1,Good,20163319,No,
8370 — Blankenberge,Apartment,,422500,91,1,1,0,0,,,,,0,As new,10952156,No,
1000 — Bruxelles,Apartment,,430000,145,1,0,0,3,,,,2,1,As new,20182201,No,
1190 — Forest,,Flat,445000,143,1,1,0,0,,,,2,1,Good,11209987,No,
1190 — Forest,Apartment,,445000,143,1,1,0,0,,,,2,1,Good,11138232,No,
1080 — Molenbeek-Saint-Jean,,Duplex,495000,200,1,1,0,25,,,,2,1,As new,20124473,No,
8300 — Knokke-Heist,Apartment,,495000,66,0,0,0,0,,,,,0,Good,20021410,"('Under option', 'No')",
9600 — Ronse,Apartment,,495000,90,0,1,0,86,,,,4,0,,11040226,No,
9600 — Ronse,Apartment,,495000,90,0,1,0,86,,,,2,0,,11320863,No,
1200 — Woluwe-Saint-Lambert,,Penthouse,499000,112,1,1,0,29,,,,2,1,As new,20081754,"('Under option', 'No')",
1000 — BRUXELLES,,Penthouse,515000,110,1,1,0,22,,,,3,1,Good,20192641,"('Under option', 'No')",
8300 — KNOKKE,Apartment,,545000,81,1,0,0,0,,,,2,0,,20168902,No,
1000 — Bruxelles,,Penthouse,549000,160,1,1,0,0,,,,2,0,As new,20018564,No,
1060 — Saint-Gilles,Apartment,,550000,130,1,0,0,0,,,,,1,Good,10672155,No,
1200 — Woluwe-Saint-Lambert,Apartment,,550000,135,1,1,0,14,,,,,1,As new,10920137,"('Under option', 'No')",
1000 — Brussel,Apartment,,570000,151,1,1,0,0,,,,2,0,Just renovated,11491599,No,
8300 — Knokke-Heist,Apartment,,595000,62,0,1,0,0,,,,,0,Just renovated,20078257,No,
1050 — Ixelles,,Ground,548000,123,1,0,0,12,100,100,,2,1,To renovate,20134748,No,
8301 — Heist-aan-Zee,Apartment,,598000,96,1,1,0,4,,,,,0,,20178038,No,
1200 — Woluwe-Saint-Lambert,,Ground,599000,155,1,1,0,45,,,,3,1,Good,20105789,No,
8430 — MIDDELKERKE,Apartment,,599000,133,1,0,0,0,,,,2,0,Good,11205116,No,
8300 — Knokke-Heist,Apartment,,630000,78,0,0,0,0,,,,,0,Good,20191683,No,
9000 — Gent,Apartment,,645000,146,0,1,0,0,,,,,0,Just renovated,20248467,No,
8400 — Oostende,Apartment,,675000,105,1,1,0,0,,,,,0,As new,10901762,No,
1150 — Woluwe-Saint-Pierre,Apartment,,695000,150,1,1,0,18,,,,2,1,As new,11485743,"('Under option', 'No')",
1200 — Sint-Lambrechts-Woluwe,,Triplex,795000,220,1,1,0,0,,,,3,0,As new,11257559,No,
8300 — Knokke-Heist,Apartment,,820000,57,1,1,0,4,,,,2,0,As new,20194143,"('Under option', 'No')",
8300 — Knokke,Apartment,,875000,97,0,1,0,0,,,,,0,As new,10722029,No,
8300 — Knokke,Apartment,,995000,110,0,1,0,0,,,,,0,Just renovated,11008577,"('Under option', 'No')",
8300 — Knokke,Apartment,,1050000,79,0,0,0,0,,,,,0,As new,20051517,No,
2930 — Brasschaat,,Ground,1085000,193,1,1,0,70,10000,10000,,2,1,Just renovated,20238307,No,
8300 — Knokke-Heist,Apartment,,1095000,110,0,0,0,0,,,,,0,Good,20084762,No,
8300 — Knokke,Apartment,,1195000,115,0,0,0,0,,,,,0,Just renovated,11030532,No,
8300 — Knokke,,Duplex,1225000,161,0,0,0,0,,,,,0,Good,11395699,No,
2000 — Antwerpen,,Duplex,1295000,199,0,0,0,0,30,30,,,0,As new,20025995,No,
8300 — Knokke-Heist,Apartment,,1295000,75,0,1,0,0,,,,,0,,11292065,No,
1050 — Ixelles,,Loft,1495000,345,1,1,0,20,,,,2,1,As new,11466789,"('Under option', 'No')",
8620 — Nieuwpoort,,Duplex,1495000,148,0,1,0,0,,,,,0,To be done up,20093377,No,
8670 — Oostduinkerke,,Duplex,1495000,148,0,1,0,0,,,,,0,To be done up,20059063,No,
8670 — Oostduinkerke,,Duplex,1495000,148,0,1,0,0,,,,,0,To be done up,11424111,No,
8300 — Knokke-Heist,Apartment,,1595000,131,1,1,0,7,,,,2,1,Good,11473368,No,
8300 — Knokke-Heist,,Penthouse,2795000,237,1,0,0,35,,,,2,1,As new,11449795,No,
,,,,0,0,0,0,,,,,0,,,,,
1050 — Ixelles,Apartment,,399000,110,1,0,0,6,,,,2,0,To be done up,20249692,No,
1090 — JETTE,Apartment,,152000,45,1,0,0,0,,,,2,0,To be done up,20281214,No,
2018 — Antwerpen,Apartment,,215000,53,1,1,0,0,,,,2,0,Good,20280846,No,
9000 — Gent,,Penthouse,397000,,0,0,0,21,,,,,0,,20282768,No,
1080 — Molenbeek-Sint-Jan,Apartment,,439000,140,1,1,0,19,72,72,,2,0,As new,20263696,No,
,,,,0,0,0,0,,,,,0,,,,,
5500 — Dinant,Apartment,,275000,117,0,0,0,0,,,,,0,Good,20294475,No,
1080 — Molenbeek-Saint-Jean,Apartment,,220000,75,1,1,0,17,,,,2,0,Just renovated,20220170,No,
8020 — Oostkamp,,Penthouse,985000,14,143,1,1,0,0,,,,,0,As new,20264123,No
8300 — Knokke-Heist,Apartment,,1335000,76,0,1,0,0,,,,,0,,20263775,No,
8000 — Brugge,Apartment,,198000,,0,1,0,0,,,,,0,Good,20287748,No,
7760 — CELLES,,Duplex,293971,125,1,0,0,0,,,,,0,Good,20290073,No,
4130 — Tilff,,Duplex,275000,130,1,0,0,0,440,440,,2,0,As new,20301079,No,
,,,,0,0,0,0,,,,,0,,,,,
9320 — Aalst Nieuwerkerken,Apartment,,285000,76,1,0,0,0,,,,3,0,Good,20301400,No,
1180 — UCCLE,,Penthouse,385000,100,1,0,0,45,,,,,0,,20305382,No,
,,,,0,0,0,0,,,,,0,,,,,
,,,,0,0,0,0,,,,,0,,,,,
8670 — Koksijde,,Flat,179500,,1,1,0,0,,,,,0,Good,20258554,No,
1083 — Ganshoren,Apartment,,195000,65,1,1,0,6,,,,2,0,To be done up,20102628,"('Under option', 'No')",
1210 — BRUSSEL,Apartment,,245000,56,1,1,0,0,,,,4,0,,20262066,No,
2370 — Arendonk,Apartment,,289000,100,1,1,0,15,,,,,1,,20303455,No,
3590 — DIEPENBEEK,Apartment,,464260,157,1,0,0,20,,,,2,0,,20259983,No,
2020 — Antwerpen,Apartment,,389000,114,0,0,0,0,,,,,0,Good,20317613,No,
1210 — Sint-Joost-Ten-Noode,Apartment,,299000,84,1,1,0,0,,,,2,1,Good,20273662,No,
,,,,0,0,0,0,,,,,0,,,,,
8800 — Roeselare,Apartment,,149000,74,0,0,0,4,,,,2,0,Good,20293001,No,
8620 — Nieuwpoort,Apartment,,185000,52,1,1,0,0,,,,,0,Good,20293429,No,
8400 — Oostende,Apartment,,310000,98,0,0,0,0,,,,,0,,20252473,No,
3001 — Heverlee,Apartment,,445000,124,1,0,0,9,,,,,0,,20252423,No,
